X,Y,Index_,Event_Unique_ID,Occurrence_Date,Occurrence_year,Month,Day_of_week,Occurrence_Hour,Time_Range,Division,Death,Injuries,Hood_ID,Neighbourhood,Longitude,Latitude,ObjectId
-8833503.10773985,5413182.60113854,2868,GO-2016767471,2016/05/05 04:00:00+00,2016,May,Thursday,0,Night,D55,0,0,70,South Riverdale (70),-79.35270854,43.66134085,2710
-8859091.29087149,5424365.5223886,2869,GO-2016788685,2016/05/08 04:00:00+00,2016,May,Sunday,5,Night,D23,0,0,2,Mount Olive-Silverstone-Jamestown (2),-79.5825711,43.73397143,2711
-8856421.36635568,5421900.61733271,2870,GO-2016805076,2016/05/10 04:00:00+00,2016,May,Tuesday,19,Evening,D23,0,1,4,Rexdale-Kipling (4),-79.55858676,43.71796998,2712
-8851162.98983297,5426856.11274016,2871,GO-2016819499,2016/05/12 04:00:00+00,2016,May,Thursday,22,Evening,D31,0,1,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,2713
-8834922.71511217,5412694.96341721,2872,GO-2016819344,2016/05/12 04:00:00+00,2016,May,Thursday,1,Night,D51,0,0,73,Moss Park (73),-79.36546109,43.65817175,2714
-8843618.46941814,5422649.61529343,2873,GO-2016819582,2016/05/12 04:00:00+00,2016,May,Thursday,20,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44357638,43.72283271,2715
-8843331.61578828,5421594.84245354,2874,GO-2016820200,2016/05/13 04:00:00+00,2016,May,Friday,0,Night,D13,0,0,32,Englemount-Lawrence (32),-79.44099953,43.71598468,2716
-8832574.30132327,5424413.78126629,2875,GO-2016836014,2016/05/15 04:00:00+00,2016,May,Sunday,0,Night,D33,0,1,42,Banbury-Don Mills (42),-79.34436493,43.73428467,2717
-8859849.66492127,5424065.51848904,2876,GO-2016838159,2016/05/15 04:00:00+00,2016,May,Sunday,22,Evening,D23,2,0,1,West Humber-Clairville (1),-79.58938369,43.73202412,2718
-8850424.67889502,5421557.47956179,2877,GO-2016840500,2016/05/16 04:00:00+00,2016,May,Monday,21,Evening,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2719
-8858140.61351456,5423906.95701686,2878,GO-2016852723,2016/05/17 04:00:00+00,2016,May,Tuesday,21,Evening,D23,0,0,4,Rexdale-Kipling (4),-79.57403102,43.73099488,2720
-8843329.65879164,5422232.93971705,2879,GO-2016854531,2016/05/18 04:00:00+00,2016,May,Wednesday,11,Morning,D23,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,2721
-8843329.65879164,5422232.93971705,2880,GO-2016859045,2016/05/19 04:00:00+00,2016,May,Thursday,1,Night,D32,0,0,32,Englemount-Lawrence (32),-79.44098195,43.72012757,2722
-8855701.26060724,5418486.33549972,2881,GO-2016869241,2016/05/20 04:00:00+00,2016,May,Friday,14,Afternoon,D23,0,0,6,Kingsview Village-The Westway (6),-79.55211794,43.69579839,2723
-8834426.43167151,5411089.83678897,2882,GO-2016879341,2016/05/22 04:00:00+00,2016,May,Sunday,2,Night,D51,0,1,77,Waterfront Communities-The Island (77),-79.3610029,43.64773904,2724
-8838829.60177217,5411112.57310131,2883,GO-2016885974,2016/05/23 04:00:00+00,2016,May,Monday,8,Morning,D14,0,0,77,Waterfront Communities-The Island (77),-79.40055725,43.64788683,2725
-8855313.86210011,5419337.54602033,2884,GO-2016888643,2016/05/23 04:00:00+00,2016,May,Monday,18,Evening,D23,0,0,6,Kingsview Village-The Westway (6),-79.54863788,43.70132673,2726
-8836141.44535015,5414710.95997794,2885,GO-2016889222,2016/05/23 04:00:00+00,2016,May,Monday,20,Evening,D51,0,2,74,North St.James Town (74),-79.37640913,43.67127239,2727
-8828155.45632512,5431712.63670377,2886,GO-2016894068,2016/05/24 04:00:00+00,2016,May,Tuesday,11,Morning,D42,0,0,118,Tam O'Shanter-Sullivan (118),-79.30466977,43.78164141,2728
-8858012.63394877,5422022.44648554,2887,GO-2016896346,2016/05/24 04:00:00+00,2016,May,Tuesday,19,Evening,D23,0,0,1,West Humber-Clairville (1),-79.57288136,43.71876096,2729
-8851983.63934549,5429788.97887656,2888,GO-2016904100,2016/05/25 04:00:00+00,2016,May,Wednesday,22,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,2730
-8834782.08408625,5412837.78993432,2889,GO-2016907265,2016/05/26 04:00:00+00,2016,May,Thursday,4,Night,D51,0,0,72,Regent Park (72),-79.36419778,43.65909998,2731
-8843351.4184125,5418132.13948083,2890,GO-2016910751,2016/05/26 04:00:00+00,2016,May,Thursday,21,Evening,D13,0,0,107,Oakwood Village (107),-79.44117742,43.69349785,2732
-8843331.61578828,5421594.84245354,2891,GO-2016911278,2016/05/26 04:00:00+00,2016,May,Thursday,23,Evening,D13,0,0,32,Englemount-Lawrence (32),-79.44099953,43.71598468,2733
-8831716.16831182,5428788.96031246,2892,GO-2016911802,2016/05/27 04:00:00+00,2016,May,Friday,5,Night,D33,0,0,45,Parkwoods-Donalda (45),-79.33665619,43.76267639,2734
-8838110.97657296,5417298.52208786,2893,GO-2016927444,2016/05/29 04:00:00+00,2016,May,Sunday,10,Morning,D53,0,0,97,Yonge-St.Clair (97),-79.39410173,43.68808307,2735
-8825004.90434183,5418326.70896947,2894,GO-2016925735,2016/05/29 04:00:00+00,2016,May,Sunday,2,Night,D41,0,0,121,Oakridge (121),-79.27636788,43.69476161,2736
-8846916.90377897,5419829.37045331,2895,GO-2016926509,2016/05/29 04:00:00+00,2016,May,Sunday,6,Morning,D12,0,0,30,Brookhaven-Amesbury (30),-79.47320672,43.70452074,2737
-8832844.12863701,5413870.95564834,2896,GO-2016928365,2016/05/29 04:00:00+00,2016,May,Sunday,14,Afternoon,D55,0,0,70,South Riverdale (70),-79.34678883,43.6658141,2738
-8838745.69581918,5415188.35059729,2897,GO-2016941787,2016/05/29 04:00:00+00,2016,May,Sunday,0,Night,D53,0,0,95,Annex (95),-79.39980351,43.67437422,2739
-8857962.94315447,5424828.62020808,2898,GO-2016955134,2016/06/01 04:00:00+00,2016,June,Wednesday,18,Evening,D23,0,0,3,Thistletown-Beaumond Heights (3),-79.57243498,43.73697725,2740
-8859927.5729801,5424901.64394871,2899,GO-2016947911,2016/06/01 04:00:00+00,2016,June,Wednesday,12,Afternoon,D23,0,1,2,Mount Olive-Silverstone-Jamestown (2),-79.59008355,43.73745121,2741
-8851662.89560986,5418954.29187097,2900,GO-2016946038,2016/06/01 04:00:00+00,2016,June,Wednesday,2,Night,D12,0,0,113,Weston (113),-79.51584069,43.69883768,2742
-8854418.05078061,5409998.15655787,2901,GO-2016964788,2016/06/03 04:00:00+00,2016,June,Friday,17,Afternoon,D22,0,2,14,Islington-City Centre West (14),-79.54059067,43.6406425,2743
-8854385.44418856,5425714.48577088,2902,GO-2016965196,2016/06/03 04:00:00+00,2016,June,Friday,18,Evening,D31,1,0,22,Humbermede (22),-79.54029776,43.7427267,2744
-8831839.57598612,5415183.69173982,2903,GO-2016966920,2016/06/03 04:00:00+00,2016,June,Friday,23,Evening,D55,0,1,69,Blake-Jones (69),-79.33776478,43.67434395,2745
-8855358.11827687,5426935.37225326,2904,GO-2016969786,2016/06/04 04:00:00+00,2016,June,Saturday,12,Afternoon,D31,0,0,22,Humbermede (22),-79.54903544,43.7506496,2746
-8838407.00738163,5419836.95279969,2905,GO-2016989870,2016/06/07 04:00:00+00,2016,June,Tuesday,14,Afternoon,D53,1,0,104,Mount Pleasant West (104),-79.39676102,43.70456998,2747
-8834980.05132909,5412890.22776022,2906,GO-2016993043,2016/06/08 04:00:00+00,2016,June,Wednesday,0,Night,D51,0,1,73,Moss Park (73),-79.36597615,43.65944077,2748
-8836879.10061631,5417503.33622422,2907,GO-20161007922,2016/06/10 04:00:00+00,2016,June,Friday,9,Morning,D53,0,1,98,Rosedale-Moore Park (98),-79.3830356,43.68941349,2749
-8851538.88235753,5429488.05860748,2908,GO-20161014352,2016/06/11 04:00:00+00,2016,June,Saturday,5,Night,D31,0,0,24,Black Creek (24),-79.51472666,43.76721178,2750
-8844314.83294557,5432938.44734048,2909,GO-20161027936,2016/06/12 04:00:00+00,2016,June,Sunday,1,Night,D32,0,0,35,Westminster-Branson (35),-79.44983192,43.78959109,2751
-8858364.43136955,5423545.83944371,2910,GO-20161019247,2016/06/12 04:00:00+00,2016,June,Sunday,1,Night,D23,0,0,1,West Humber-Clairville (1),-79.57604161,43.72865076,2752
-8846546.11747945,5409470.31958967,2216,GO-20135145888,2013/08/25 04:00:00+00,2013,August,Sunday,3,Night,D11,0,2,87,High Park-Swansea (87),-79.46987589,43.63721096,2753
-8832213.97237672,5430875.82261705,2718,GO-20152125474,2015/12/11 05:00:00+00,2015,December,Friday,0,Night,D33,1,0,53,Henry Farm (53),-79.34112804,43.77621386,2754
-8837968.21489199,5411025.38036294,2719,GO-20152123843,2015/12/11 05:00:00+00,2015,December,Friday,16,Afternoon,D52,1,0,77,Waterfront Communities-The Island (77),-79.39281928,43.64732006,2755
-8819481.94810619,5423757.02831584,2720,GO-20152127147,2015/12/12 05:00:00+00,2015,December,Saturday,3,Night,D43,0,2,123,Cliffcrest (123),-79.22675432,43.73002166,2756
-8846492.68189748,5417813.37714418,2721,GO-20152131552,2015/12/12 05:00:00+00,2015,December,Saturday,20,Evening,D12,0,4,110,Keelesdale-Eglinton West (110),-79.46939587,43.69142738,2757
-8850690.87830655,5425437.71038064,2722,GO-20152133374,2015/12/13 05:00:00+00,2015,December,Sunday,2,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.50710891,43.74093043,2758
-8859927.5729801,5424901.64394871,2723,GO-20152138255,2015/12/13 05:00:00+00,2015,December,Sunday,23,Evening,D23,0,2,2,Mount Olive-Silverstone-Jamestown (2),-79.59008355,43.73745121,2759
-8850424.67889502,5421557.47956179,2724,GO-20152148716,2015/12/15 05:00:00+00,2015,December,Tuesday,14,Afternoon,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2760
-8857918.6446763,5427756.25496906,2725,GO-20152149617,2015/12/15 05:00:00+00,2015,December,Tuesday,16,Afternoon,D31,1,0,21,Humber Summit (21),-79.57203704,43.7559761,2761
-8835605.41305891,5429612.03821508,2726,GO-20152164454,2015/12/17 05:00:00+00,2015,December,Thursday,11,Morning,D33,0,1,52,Bayview Village (52),-79.37159387,43.76801606,2762
-8852086.74234467,5429287.29434993,2727,GO-20152163517,2015/12/17 05:00:00+00,2015,December,Thursday,19,Evening,D31,0,0,24,Black Creek (24),-79.51964817,43.76590936,2763
-8843618.46941814,5422649.61529343,2728,GO-20152192561,2015/12/22 05:00:00+00,2015,December,Tuesday,18,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44357638,43.72283271,2764
-8843416.59820075,5423902.49865101,2729,GO-20152226548,2015/12/24 05:00:00+00,2015,December,Thursday,18,Evening,D32,0,0,32,Englemount-Lawrence (32),-79.44176294,43.73096594,2765
-8850139.51954781,5413635.92680915,2730,GO-20152213125,2015/12/26 05:00:00+00,2015,December,Saturday,4,Night,D11,0,0,114,Lambton Baby Point (114),-79.50215597,43.66428681,2766
-8853915.87853888,5420831.81559094,2731,GO-20152209017,2015/12/26 05:00:00+00,2015,December,Saturday,0,Night,D12,0,0,23,Pelmo Park-Humberlea (23),-79.53607958,43.7110303,2767
-8845782.0294002,5415059.38868808,2732,GO-20152214037,2015/12/27 05:00:00+00,2015,December,Sunday,2,Night,D12,0,0,91,Weston-Pellam Park (91),-79.46301197,43.67353631,2768
-8855409.63025804,5423391.77582808,2733,GO-20152214055,2015/12/27 05:00:00+00,2015,December,Sunday,2,Night,D23,0,0,5,Elms-Old Rexdale (5),-79.54949818,43.72765066,2769
-8850186.03884982,5418889.80055589,2734,GO-20152228440,2015/12/29 05:00:00+00,2015,December,Tuesday,16,Afternoon,D12,0,0,30,Brookhaven-Amesbury (30),-79.50257386,43.69841883,2770
-8852086.74234467,5429287.29434993,2735,GO-20152224023,2015/12/29 05:00:00+00,2015,December,Tuesday,0,Night,D31,0,0,24,Black Creek (24),-79.51964817,43.76590936,2771
-8831127.24590411,5421960.7831561,2736,GO-20152229038,2015/12/29 05:00:00+00,2015,December,Tuesday,20,Evening,D54,0,0,44,Flemingdon Park (44),-79.33136581,43.71836061,2772
-8821704.31928843,5427646.22023511,2737,GO-20151858,2015/12/31 05:00:00+00,2015,December,Thursday,20,Evening,D43,0,1,127,Bendale (127),-79.24671822,43.75526214,2773
-8861138.55983431,5424467.59443394,2738,GO-20152239403,2015/12/31 05:00:00+00,2015,December,Thursday,16,Afternoon,D23,0,2,1,West Humber-Clairville (1),-79.60096203,43.73463396,2774
-8847899.08900457,5423236.54712862,2739,GO-20152239926,2015/12/31 05:00:00+00,2015,December,Thursday,18,Evening,D31,0,2,26,Downsview-Roding-CFB (26),-79.48202984,43.72664298,2775
-8831249.74855095,5431282.27515702,2740,GO-20162005,2016/01/01 05:00:00+00,2016,January,Friday,6,Morning,D33,0,0,46,Pleasant View (46),-79.33246627,43.77885016,2776
-8835538.42210255,5412713.82926057,2741,GO-20163248,2016/01/01 05:00:00+00,2016,January,Friday,14,Afternoon,D51,0,1,73,Moss Park (73),-79.37099208,43.65829436,2777
-8826662.47493683,5418077.65811069,2742,GO-201620700,2016/01/04 05:00:00+00,2016,January,Monday,18,Evening,D54,1,0,61,Taylor-Massey (61),-79.29125809,43.69314398,2778
-8852086.74234467,5429287.29434993,2743,GO-201620968,2016/01/04 05:00:00+00,2016,January,Monday,18,Evening,D31,0,1,24,Black Creek (24),-79.51964817,43.76590936,2779
-8815870.78946584,5432889.79224107,2744,GO-201620147,2016/01/04 05:00:00+00,2016,January,Monday,13,Afternoon,D43,0,1,135,Morningside (135),-79.19431473,43.78927557,2780
-8821515.33107572,5425791.89413495,2745,GO-201628219,2016/01/05 05:00:00+00,2016,January,Tuesday,23,Evening,D43,0,1,138,Eglinton East (138),-79.24502051,43.74322907,2781
-8857213.74962309,5425010.57821424,2746,GO-201632318,2016/01/06 05:00:00+00,2016,January,Wednesday,15,Afternoon,D23,0,0,3,Thistletown-Beaumond Heights (3),-79.56570486,43.73815824,2782
-8843416.59820075,5423902.49865101,2747,GO-201631190,2016/01/06 05:00:00+00,2016,January,Wednesday,12,Afternoon,D32,0,0,32,Englemount-Lawrence (32),-79.44176294,43.73096594,2783
-8851285.0805977,5416903.12059043,2748,GO-201640653,2016/01/07 05:00:00+00,2016,January,Thursday,20,Evening,D23,0,1,9,Edenbridge-Humber Valley (9),-79.51244672,43.68551456,2784
-8860222.60413974,5420882.80498203,2749,GO-201635133,2016/01/07 05:00:00+00,2016,January,Thursday,1,Night,D23,0,1,1,West Humber-Clairville (1),-79.59273386,43.71136139,2785
-8822238.89218115,5427495.24903253,2750,GO-201644796,2016/01/08 05:00:00+00,2016,January,Friday,14,Afternoon,D43,0,1,127,Bendale (127),-79.25152037,43.75428255,2786
-8843618.46941814,5422649.61529343,2751,GO-201677617,2016/01/13 05:00:00+00,2016,January,Wednesday,22,Evening,D32,0,1,32,Englemount-Lawrence (32),-79.44357638,43.72283271,2787
-8843886.7816736,5422949.63631616,2752,GO-201675545,2016/01/13 05:00:00+00,2016,January,Wednesday,15,Afternoon,D32,0,0,32,Englemount-Lawrence (32),-79.44598667,43.72478043,2788
-8849254.16446808,5425773.03082305,2753,GO-201693962,2016/01/13 05:00:00+00,2016,January,Wednesday,2,Night,D31,0,0,26,Downsview-Roding-CFB (26),-79.49420269,43.74310665,2789
-8850273.60053489,5425460.27558376,2754,GO-201673594,2016/01/13 05:00:00+00,2016,January,Wednesday,2,Night,D31,0,0,25,Glenfield-Jane Heights (25),-79.50336044,43.74107688,2790
-8855246.23550946,5417256.79839584,2755,GO-201684355,2016/01/14 05:00:00+00,2016,January,Thursday,23,Evening,D23,0,0,7,Willowridge-Martingrove-Richview (7),-79.54803038,43.68781204,2791
-8817643.99095552,5436117.42856197,2756,GO-201678752,2016/01/14 05:00:00+00,2016,January,Thursday,0,Night,D42,0,0,132,Malvern (132),-79.21024367,43.81020263,2792
-8835914.77771619,5411425.59961081,2757,GO-201684984,2016/01/15 05:00:00+00,2016,January,Friday,3,Night,D51,0,2,75,Church-Yonge Corridor (75),-79.37437294,43.64992152,2793
-8831436.64729682,5421431.89089838,2758,GO-201697648,2016/01/17 05:00:00+00,2016,January,Sunday,4,Night,D54,0,3,44,Flemingdon Park (44),-79.33414521,43.71492666,2794
-8853845.97546464,5424187.08967598,2759,GO-2016101003,2016/01/17 05:00:00+00,2016,January,Sunday,19,Evening,D31,0,0,23,Pelmo Park-Humberlea (23),-79.53545163,43.73281324,2795
-8846299.08283145,5417857.88069176,2760,GO-2016244175,2016/01/18 05:00:00+00,2016,January,Monday,12,Afternoon,D12,0,0,110,Keelesdale-Eglinton West (110),-79.46765674,43.69171645,2796
-8852108.96394142,5419023.15957739,2761,GO-2016108027,2016/01/18 05:00:00+00,2016,January,Monday,22,Evening,D12,0,0,113,Weston (113),-79.51984779,43.69928495,2797
-8850976.32151845,5403716.42718986,2762,GO-2016108786,2016/01/19 05:00:00+00,2016,January,Tuesday,4,Night,D22,1,0,18,New Toronto (18),-79.50967309,43.59979141,2798
-8831319.15068749,5434262.34335071,2763,GO-2016120610,2016/01/20 05:00:00+00,2016,January,Wednesday,23,Evening,D42,1,1,117,L'Amoreaux (117),-79.33308972,43.79817569,2799
-8851983.63934549,5429788.97887656,2764,GO-2016120526,2016/01/20 05:00:00+00,2016,January,Wednesday,1,Night,D31,0,0,24,Black Creek (24),-79.51872198,43.76916389,2800
-8854736.95106547,5414822.49353397,2765,GO-2016119350,2016/01/20 05:00:00+00,2016,January,Wednesday,18,Evening,D22,1,0,10,Princess-Rosethorn (10),-79.5434554,43.67199709,2801
-8843218.00422918,5422450.13810485,2766,GO-2016120681,2016/01/21 05:00:00+00,2016,January,Thursday,10,Morning,D32,0,0,32,Englemount-Lawrence (32),-79.43997894,43.72153768,2802
-8827902.18667244,5434114.72459879,2767,GO-2016124679,2016/01/21 05:00:00+00,2016,January,Thursday,15,Afternoon,D42,0,0,117,L'Amoreaux (117),-79.30239461,43.79721854,2803
-8855788.49389981,5419184.79368797,2768,GO-2016124306,2016/01/21 05:00:00+00,2016,January,Thursday,14,Afternoon,D23,0,0,6,Kingsview Village-The Westway (6),-79.55290157,43.70033469,2804
-8850424.67889502,5421557.47956179,2769,GO-2016133360,2016/01/23 05:00:00+00,2016,January,Saturday,17,Afternoon,D12,0,0,28,Rustic (28),-79.5047176,43.71574209,2805
-8851983.63934549,5429788.97887656,2770,GO-2016143177,2016/01/24 05:00:00+00,2016,January,Sunday,20,Evening,D31,0,1,24,Black Creek (24),-79.51872198,43.76916389,2806
-8838974.11673511,5410193.71618383,2771,GO-2016139437,2016/01/24 05:00:00+00,2016,January,Sunday,2,Night,D14,0,2,82,Niagara (82),-79.40185545,43.64191381,2807
-8827806.58883333,5421490.29019207,2772,GO-2016139628,2016/01/24 05:00:00+00,2016,January,Sunday,3,Night,D54,0,1,54,O'Connor-Parkview (54),-79.30153584,43.71530584,2808
-8822471.73693365,5430176.45876753,2773,GO-2016139786,2016/01/24 05:00:00+00,2016,January,Sunday,4,Night,D43,1,0,127,Bendale (127),-79.25361205,43.77167743,2809
-8843847.94007687,5430244.72119275,2774,GO-2016156688,2016/01/27 05:00:00+00,2016,January,Wednesday,5,Night,D32,0,1,35,Westminster-Branson (35),-79.44563775,43.77212023,2810
-8846089.2912323,5420401.7827433,2775,GO-2016173014,2016/01/29 05:00:00+00,2016,January,Friday,16,Afternoon,D13,1,0,31,Yorkdale-Glen Park (31),-79.46577215,43.70823789,2811
-8852727.02088625,5410021.79620814,2776,GO-2016180451,2016/01/30 05:00:00+00,2016,January,Saturday,22,Evening,D22,0,0,14,Islington-City Centre West (14),-79.52539989,43.64079618,2812
-8838720.92277969,5411433.47352523,2777,GO-2016183008,2016/01/31 05:00:00+00,2016,January,Sunday,11,Morning,D14,0,0,78,Kensington-Chinatown (78),-79.39958097,43.6499727,2813
-8838677.61838458,5412337.85831727,2778,GO-2016181573,2016/01/31 05:00:00+00,2016,January,Sunday,3,Night,D14,2,3,78,Kensington-Chinatown (78),-79.39919196,43.65585086,2814
-8818765.68955936,5434617.8610837,2779,GO-2016187071,2016/02/01 05:00:00+00,2016,February,Monday,4,Night,D42,0,0,132,Malvern (132),-79.22032006,43.80048078,2815
-8843416.59820075,5423902.49865101,2780,GO-2016193392,2016/02/02 05:00:00+00,2016,February,Tuesday,1,Night,D32,0,0,32,Englemount-Lawrence (32),-79.44176294,43.73096594,2816
-8857959.49336345,5412213.97974251,2781,GO-2016193115,2016/02/02 05:00:00+00,2016,February,Tuesday,0,Night,D22,0,0,11,Eringate-Centennial-West Deane (11),-79.57240399,43.65504573,2817
-8836197.42903527,5411886.55644704,2782,GO-2016196628,2016/02/02 05:00:00+00,2016,February,Tuesday,0,Night,D51,0,1,75,Church-Yonge Corridor (75),-79.37691204,43.65291764,2818
-8817643.99095552,5436117.42856197,2783,GO-2016208868,2016/02/04 05:00:00+00,2016,February,Thursday,13,Afternoon,D42,0,0,132,Malvern (132),-79.21024367,43.81020263,2819
-8851714.4142702,5427127.06066913,2784,GO-2016233840,2016/02/08 05:00:00+00,2016,February,Monday,17,Afternoon,D31,0,0,25,Glenfield-Jane Heights (25),-79.51630349,43.75189346,2820
-8826022.79974689,5429748.35789751,2785,GO-2016254768,2016/02/12 05:00:00+00,2016,February,Friday,23,Evening,D41,0,0,126,Dorset Park (126),-79.28551179,43.76890038,2821
-8839542.13000286,5411649.79802521,2786,GO-2016260426,2016/02/13 05:00:00+00,2016,February,Saturday,3,Night,D14,0,0,81,Trinity-Bellwoods (81),-79.406958,43.65137878,2822
-8821704.31928843,5427646.22023511,2787,GO-2016261011,2016/02/13 05:00:00+00,2016,February,Saturday,9,Morning,D43,0,1,127,Bendale (127),-79.24671822,43.75526214,2823
-8833503.10773985,5413182.60113854,2788,GO-2016263737,2016/02/13 05:00:00+00,2016,February,Saturday,16,Afternoon,D55,0,0,70,South Riverdale (70),-79.35270854,43.66134085,2824
-8835906.25509598,5429199.43650609,2789,GO-2016266123,2016/02/14 05:00:00+00,2016,February,Sunday,2,Night,D33,0,1,40,St.Andrew-Windfields (40),-79.37429638,43.76533939,2825
-8841142.12281764,5408717.17882057,2790,GO-2016271270,2016/02/15 05:00:00+00,2016,February,Monday,0,Night,D14,0,1,82,Niagara (82),-79.42133098,43.63231435,2826
-8846565.30673327,5432582.62892982,2791,GO-2016275431,2016/02/15 05:00:00+00,2016,February,Monday,19,Evening,D32,0,1,27,York University Heights (27),-79.47004827,43.78728363,2827
